"C_Text__c","C_Number__c"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","55.68561872909699"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 5","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","55.68561872909699"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 6","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 7","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","55.68561872909699"
"RULESUI Account 2","56.68896321070234"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","55.68561872909699"
"RULESUI Account 2","84.2809364548495"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","55.68561872909699"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 8","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 2","52.428810720268004"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","55.9463986599665"
"RULESUI Account 2","56.951423785594635"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","52.428810720268004"
"RULESUI Account 2","52.428810720268004"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","55.9463986599665"
"RULESUI Account 2","75.87939698492463"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 9","-100.0"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","52.428810720268004"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","55.9463986599665"
"RULESUI Account 2","63.81909547738693"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 2","52.428810720268004"
"RULESUI Account 2","50.753768844221106"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","63.272120200333895"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 2","52.17391304347826"
"RULESUI Account 2","50.50167224080268"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","60.10016694490818"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","58.333333333333336"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","63.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","50.0"
"RULESUI Account 1","51.66666666666667"
"RULESUI Account 1","50.0"
"RULESUI Account 1","56.166666666666664"
"RULESUI Account 1","59.833333333333336"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","51.919866444073456"
"RULESUI Account 1","50.25041736227045"
"RULESUI Account 1","56.42737896494157"
"RULESUI Account 1","58.59766277128548"
